1025.857	1010.931	3.778	-0.218
1026.235	1010.91	3.667	-0.209
1026.602	1010.89	3.559	-0.201
1026.958	1010.871	3.456	-0.193
1027.303	1010.853	3.359	-0.186
1027.639	1010.835	3.271	-0.18
1027.966	1010.818	3.194	-0.174
1028.286	1010.801	3.129	-0.17
1028.599	1010.784	3.078	-0.167
1028.907	1010.768	3.041	-0.165
1029.211	1010.751	3.021	-0.164
1029.513	1010.734	3.016	-0.164
1029.814	1010.718	3.027	-0.165
1030.117	1010.701	3.054	-0.168
1030.422	1010.683	3.095	-0.171
1030.732	1010.665	3.15	-0.176
1031.047	1010.647	3.215	-0.182
1031.368	1010.628	3.288	-0.188
1031.697	1010.608	3.366	-0.195
1032.034	1010.588	3.445	-0.203
1032.378	1010.566	3.52	-0.21
1032.73	1010.544	3.586	-0.218
1033.089	1010.521	3.641	-0.225
1033.453	1010.497	3.679	-0.231
1033.82	1010.472	3.699	-0.236
1034.19	1010.447	3.697	-0.24
1034.56	1010.422	3.674	-0.242
1034.927	1010.396	3.629	-0.243
1035.29	1010.371	3.562	-0.241
1035.646	1010.346	3.474	-0.238
1035.993	1010.321	3.368	-0.233
1036.33	1010.297	3.245	-0.225
1036.655	1010.274	3.108	-0.217
1036.965	1010.252	2.96	-0.207
1037.261	1010.232	2.804	-0.196
1037.542	1010.212	2.645	-0.185
1037.806	1010.194	2.485	-0.173
1038.055	1010.178	2.329	-0.161
1038.288	1010.163	2.181	-0.15
1038.506	1010.149	2.043	-0.139
1038.711	1010.136	1.919	-0.129
1038.903	1010.124	1.813	-0.121
1039.084	1010.113	1.726	-0.114
1039.257	1010.103	1.66	-0.108
1039.423	1010.094	1.618	-0.104
1039.585	1010.085	1.598	-0.102
1039.745	1010.075	1.603	-0.101
1039.905	1010.066	1.631	-0.101
1040.068	1010.057	1.682	-0.103
1040.236	1010.048	1.754	-0.107
1040.412	1010.038	1.845	-0.111
1040.597	1010.028	1.954	-0.116
1040.792	1010.017	2.077	-0.122
1041	1010.006	2.209	-0.128
1041.221	1009.994	2.348	-0.134
1041.456	1009.981	2.489	-0.14
1041.705	1009.968	2.626	-0.146
1041.967	1009.954	2.756	-0.151
1042.243	1009.94	2.875	-0.156
1042.53	1009.925	2.979	-0.16
1042.828	1009.909	3.067	-0.163
1043.135	1009.893	3.14	-0.167
1043.449	1009.877	3.2	-0.17
1043.769	1009.859	3.25	-0.174
1044.094	1009.841	3.295	-0.178
1044.424	1009.822	3.339	-0.184
1044.758	1009.802	3.389	-0.191
1045.096	1009.781	3.448	-0.199
1045.441	1009.759	3.523	-0.209
1045.794	1009.736	3.615	-0.221
1046.155	1009.711	3.728	-0.235
1046.528	1009.685	3.863	-0.252
1046.914	1009.658	4.02	-0.27
1047.316	1009.628	4.197	-0.292
1047.735	1009.596	4.391	-0.315
1048.174	1009.562	4.597	-0.34
1048.634	1009.526	4.811	-0.366
1049.115	1009.487	5.027	-0.393
1049.617	1009.445	5.237	-0.419
1050.141	1009.401	5.437	-0.443
1050.684	1009.354	5.622	-0.465
1051.247	1009.306	5.788	-0.482
1051.825	1009.257	5.933	-0.495
1052.419	1009.208	6.058	-0.502
1053.025	1009.158	6.162	-0.505
1053.641	1009.109	6.247	-0.502
1054.267	1009.062	6.317	-0.495
1054.899	1009.015	6.375	-0.486
1055.536	1008.969	6.424	-0.474
1056.179	1008.925	6.467	-0.461
1056.826	1008.883	6.509	-0.448
1057.477	1008.841	6.552	-0.436
1058.133	1008.8	6.598	-0.426
1058.793	1008.76	6.65	-0.417
1059.458	1008.721	6.709	-0.41
1060.129	1008.682	6.774	-0.405
1060.806	1008.643	6.845	-0.402
1061.491	1008.604	6.922	-0.401
1062.183	1008.565	7.002	-0.401
1062.883	1008.526	7.084	-0.403
1063.592	1008.486	7.166	-0.406
1064.309	1008.446	7.246	-0.409
1065.033	1008.405	7.323	-0.413
1065.765	1008.364	7.394	-0.417
1066.505	1008.322	7.459	-0.42
1067.251	1008.28	7.516	-0.423
1068.002	1008.238	7.563	-0.426
1068.759	1008.195	7.601	-0.428
1069.519	1008.153	7.627	-0.429
1070.281	1008.11	7.643	-0.43
1071.046	1008.067	7.648	-0.431
1071.811	1008.023	7.643	-0.432
1072.575	1007.979	7.628	-0.434
1073.338	1007.935	7.605	-0.436
1074.098	1007.891	7.574	-0.44
1074.855	1007.846	7.537	-0.444
1075.609	1007.799	7.495	-0.45
1076.358	1007.753	7.449	-0.457
1077.103	1007.705	7.402	-0.466
1077.843	1007.655	7.355	-0.475
1078.579	1007.605	7.31	-0.486
1079.309	1007.554	7.268	-0.497
1080.036	1007.501	7.232	-0.509
1080.759	1007.448	7.202	-0.521
1081.479	1007.393	7.18	-0.534
1082.197	1007.337	7.164	-0.547
1082.913	1007.279	7.155	-0.56
1083.628	1007.22	7.151	-0.574
1084.343	1007.16	7.15	-0.588
